label,category,start_date,end_date,source_file,page,evidence_snippet
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"galia and related aristocratic ceremonies. The archaeological documentation of syncretist Islam in Indonesia is a particular feature of Ambary’s (1998) research. One component of his investigations involved the study of Islamic graveyards associated with historical (17th to early 20th century) aristocracy in South Sulawesi (Ambary 1985), a research program subsequently expanded by Duli et al. (2013). The work by Duli et al. (2013) forms a basi"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"monies. The archaeological documentation of syncretist Islam in Indonesia is a particular feature of Ambary’s (1998) research. One component of his investigations involved the study of Islamic graveyards associated with historical (17th to early 20th century) aristocracy in South Sulawesi (Ambary 1985), a research program subsequently expanded by Duli et al. (2013). The work by Duli et al. (2013) forms a basis for the present contribution, which"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"t al. (2013) forms a basis for the present contribution, which develops on it in the following respects. First, the typology of graves and headstones developed there—which is an essential prerequisite for relating these Islamic mortuary monuments to the development of South Sulawesi’s brand of syncretist Islam—is expanded here (see Appendix A). Second, the material culture associated with pre-Islamic mortuary practices and other rituals honour"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"n essential prerequisite for relating these Islamic mortuary monuments to the development of South Sulawesi’s brand of syncretist Islam—is expanded here (see Appendix A). Second, the material culture associated with pre-Islamic mortuary practices and other rituals honouring the ancestors in South Sulawesi is covered, based on currently available evidence. This material culture was associated with a tradition of geometric and curvilinear decora"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"with a tradition of geometric and curvilinear decorations, which show stylistic overlap with the decorations found on South Sulawesi’s gravestones. Third, changes in South Sulawesi graves and gravestones are placed in a historical context with reference to potential influences on South Sulawesi society from other Islamised regions. Pre-Islamic ritual material culture in South Sulawesi Anthropomorphic representations Anthropomorphic representation"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"South Sulawesi’s gravestones. Third, changes in South Sulawesi graves and gravestones are placed in a historical context with reference to potential influences on South Sulawesi society from other Islamised regions. Pre-Islamic ritual material culture in South Sulawesi Anthropomorphic representations Anthropomorphic representations are of interest for their presence in the ‘Type D2’ gravestones at some Islamic cemeteries in South and West Sula"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"from other Islamised regions. Pre-Islamic ritual material culture in South Sulawesi Anthropomorphic representations Anthropomorphic representations are of interest for their presence in the ‘Type D2’ gravestones at some Islamic cemeteries in South and West Sulawesi (Figure A19.5), in apparent abrogation of the general Islamic proscription against portraying human figures as idols. They are a recurrent if not a dominant motif in the South Sulaw"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"representations Anthropomorphic representations are of interest for their presence in the ‘Type D2’ gravestones at some Islamic cemeteries in South and West Sulawesi (Figure A19.5), in apparent abrogation of the general Islamic proscription against portraying human figures as idols. They are a recurrent if not a dominant motif in the South Sulawesi pre-Islamic archaeological record that can be associated with Austronesian speakers, as the foll"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"ies in South and West Sulawesi (Figure A19.5), in apparent abrogation of the general Islamic proscription against portraying human figures as idols. They are a recurrent if not a dominant motif in the South Sulawesi pre-Islamic archaeological record that can be associated with Austronesian speakers, as the following examples show."
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,"Pangkep karsts and assumed to date to the last few thousand years (Oktaviana et al. 2016). These anthropomorphs were mainly rendered as stick figures and often in dynamic pose (Sumantri 1996), quite unlike any other pre-Islamic or Islamic anthropomorphic artworks in South Sulawesi. Stone human statues similar to the Laiya anthropomorphic gravestones (Figure A19.5) are recorded as a feature of the northern highlands of South Sulawesi at Rante K"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,"sts and assumed to date to the last few thousand years (Oktaviana et al. 2016). These anthropomorphs were mainly rendered as stick figures and often in dynamic pose (Sumantri 1996), quite unlike any other pre-Islamic or Islamic anthropomorphic artworks in South Sulawesi. Stone human statues similar to the Laiya anthropomorphic gravestones (Figure A19.5) are recorded as a feature of the northern highlands of South Sulawesi at Rante Kalua (Tana"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,"nd Nur 2005). Their Javanese imprint distinguishes them from Sulawesi’s other anthropomorphic artworks, including the death masks of beaten gold that have occasionally been found covering the facial skeleton of late pre-Islamic burials in Makasar-speaking areas (Bougas 2007). On the other hand, their seated position marks a specific resemblance to the Binamu anthropomorphic gravestones (Figure A19.5). Anthropomorphic pottery in mortuary contex"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,"time in the past, Austronesian-speaking artists in South Sulawesi have resorted to the use of human images. Standing stones Menhirs (tall standing stones) are often thought of as a major component of the South Sulawesi ‘megalithic tradition’, as is especially true of Tana T oraja where they were intimately associated with ‘animist’ mortuary feasts (Hasanuddin 2015). Within the peninsula, single menhirs are documented at Tapak Bilokka in Sidrap (H"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,"and La Paukek, in the latter two cases associated with disturbed urn- fields and surface scatters of imported ceramics dated between the 15th and 17th centuries (van Heekeren 1950; Bulbeck and Caldwell 2000). A late pre-Islamic antiquity is also indicated by local legends that associate the Kale Gowa menhir with the c. 14th-century foundation of Gowa, and the Laleng Benteng and Tinco examples with the c. 14th-century foundation of Soppeng; in"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,th–17th-century ceramics on the site’s surface (Kallupa et al. 1989) and three AMS determinations on excavated charcoal dating between the 13th and 15th–17th centuries (Hasanuddin 2015:309). These menhirs with late pre- Islamic credentials were a potential inspiration for the menhir (Type D12) Islamic gravestones
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,350,ree AMS determinations on excavated charcoal dating between the 13th and 15th–17th centuries (Hasanuddin 2015:309). These menhirs with late pre- Islamic credentials were a potential inspiration for the menhir (Type D12) Islamic gravestones
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"19. Typology and efflorescence of early Islamic tomb and gravestone forms in South Sulawesi and Majene 331 terra australis 48 so widespread across the South Sulawesi peninsula (see Appendix A), even if menhir production may have ‘taken off’ with Islamisation. A case"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"orms in South Sulawesi and Majene 331 terra australis 48 so widespread across the South Sulawesi peninsula (see Appendix A), even if menhir production may have ‘taken off’ with Islamisation. A case in point is the Ujung Islamic cemetery near Jera Lompoe, whose 84 menhir gravestones (plain and decorated), with an estimated age between the 17th and 19th centuries, is the largest concentration recorded for Soppeng (Kallupa et al. 1989). A similar"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"n the 17th and 19th centuries, is the largest concentration recorded for Soppeng (Kallupa et al. 1989). A similar situation may apply for South Sulawesi’s lingga or phallic stones, which are often thought to reflect pre-Islamic Hinduist influence (Duli et al. 2013; Hasanuddin 2015). The cylindrical ‘uncircumcised’ variant, such as the ‘male stones’ heaped together with round ‘female stones’ at the Onto pre-Islamic ritual centre in Bantaeng (Bo"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"often thought to reflect pre-Islamic Hinduist influence (Duli et al. 2013; Hasanuddin 2015). The cylindrical ‘uncircumcised’ variant, such as the ‘male stones’ heaped together with round ‘female stones’ at the Onto pre-Islamic ritual centre in Bantaeng (Bougas 2007), has no clear mortuary association. In contrast, the Type D11, phallic Islamic gravestones reveal a circumcised form (Figure A19.2), consistent with the importance of circumcision"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"cised’ variant, such as the ‘male stones’ heaped together with round ‘female stones’ at the Onto pre-Islamic ritual centre in Bantaeng (Bougas 2007), has no clear mortuary association. In contrast, the Type D11, phallic Islamic gravestones reveal a circumcised form (Figure A19.2), consistent with the importance of circumcision as an initiation ceremony for Muslim males. Mortuary practices Cremation of the remains of the deceased is suspected t"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"t is associated with the Hindu/Buddhist ideology that held sway prior to the widespread conversion to Islam across Java during the 16th century. Cremation is the only practice for handling corpses documented for the pre-Islamic Bugis who interred the ashes in large jars at cemeteries, such as the urn-fields mentioned above. In the case of the Makasars, however, there appears to have been a change at around the 14th century from cremation/urn b"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,351,"at this change in burial practice reflects influence from the Samar-Bajau sea gypsies of the southern Philippine region, but also emphasises the significance of an east–west orientation in the context of the Makasar pre-Islamic worship of the sun. There is no documentation of any durable markers erected above the ground to mark Makasar pre-Islamic burial locations, but Masdoeki (1985a) and Bulbeck (1992) recorded a large number of graves in ea"
