SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS;WEB_IMAGES;DUPLICATE_DB_NAME;DUPLICATE_SCORE;DUPLICATE_FLAG
drive-ae4e74bc5697;Leang Burung I;Sulawesi;;;119.666111;-5.002222;;No;Not documented;Not specified;-2580000;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.1002/9781119251583 | https://doi.org/10.1371/journal.pone.0193025.g001 | https://doi.org/10.1016/j.quaint.2009.07.022 | https://doi.org/10.1038/s41586-018-0679-9 | https://doi.org/10.1038/s41598 | https://doi.org/10.1371/journal.pone.0193025.g001 | https://doi.org/10.1038/s41598-021-87923-3 | https://doi.org/10.1073/pnas.1619013114 | https://doi.org/10.1080/00438243.1979.9979739 | https://doi.org/10.1080/01977261.2003.11721005 | https://doi.org/10.1080/15564894.2018.1531957 | https://doi.org/10.1371/journal.pone | https://doi.org/10.1371/journal.pone;"""Description: a, with sea levels at –50 m, and major early human sites 1 Leang Sarru (33.9–35 ka); 2 (Halmahera) Daeo 2 (15.9–16.8 ka); 3 Golo Cave (35–36.4 ka); 4 Sulawesi: Leang Timpuseng (42 –40 ka); Leang Sakapao (28.4 –29.8 ka); Leang Burung (31.3 ka); 5 Flores (46 ka onwards); 6 Alor (Nusa Tengarra); Tron Bon Lei (21 –21.6 ka); 7 (Timor-Leste) Jerimalai (41.3–43 ka); Lene Hara (37 –40.3 ka); Bui Ceri Uato (29.6– 31 ka); Uai Bobo 2 (14.5 –17.7 ka); 8 Laili Quite a few of the presentations focused on results from cave sites in Kabupaten (District) Maros, a short distance north of Makassar, which was the destination for the 3 February field trip. The visited sites included Leang Burung 1 and Leang Karassaq, both of which had been excavated during the 1969 Australian–Indonesian Archaeological Expedition to Sulawesi (Mulvaney and | Keywords: Excavated site""";;Leang Burung I, II;0.90;near-match
drive-125e6cac3a73;Leang Burung I;Sulawesi;;;;;;No;Not documented;Not specified;-4000;-350;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.1017/s0003598x0008978x;"""Description: are dominated by disturbed, redeposited materials which could be of any age. Accordingly, the technological analysis fo­ cuses on the in situ layers as an assemblage representing the ceramic or 'Neolithic' Toalean. 2.2 Leang Burung I, Trench B Leang Burung 1 is a large rockshelter, with a steeply sloping floor, within the Leang-Leang limestone karst where they abut the Maros coastal plain. The excavated areas comprise Trench A within the shelter. Tr 0 ±8.4''^ 19.0 ±7.4^ 15.9 ±5.1 5.5 ± 3.2"""" 4.9 + 2.7'' 5.7 ±3.0 'Larger than Pammangkulang Batua at pCH^) <0.02. ^Larger than Pammangkulang Batua at p(Ho) <0.001. ^Larger than Leang Burung 1 at p(Ho) <0.001. """"Larger than Leang Burung I at P(HQ) <0.05. 'Larger than Leang Burung 1 at p(Ho) <0.02. •^Larger than Pammangkulang Batua at piW^) <0.01. ''Smaller than Pammangkulang Batua at p(Ho) <0.02. 223 | Keywords: Rockshelter""";;Leang Burung I, II;0.90;near-match
drive-4cc97fa5d830;Leang Burung2;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Workshop / Production / Smelting / Furnace / Slag;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: de à forte production de pointes pseudo- Levallois et de supports triangulaires plus ou moins allongés avec parfois un talon facetté (Forestier 2000) (Figure 32). Figure 32. Pointes pseudo-Levallois et nucléus discoïde, Leang Burung2, Sulawesi. (d’après Glover 1977). Figure 32. Pseudo-Levallois points and discoidal core, Leang Burung2, Sulawesi. (after Glover 1977). Au Nord-ouest de Sulawesi dans l’amas coquillier de Paso, des niveaux datés d’enviro;;;;
drive-187695db08d1;Leang Cadang;Sulawesi;;;;;;No;Not documented;Not specified;-550;400;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: of the Gunung Sewu caves, is stratigraphically dated to after 1000 bce (Widianto 2006:178). Other examples associated with either jar or supine inhumation burial come from Anyer and Plawangan in Java, Gilimanuk in Bali, Leang Cadang in southern Sulawesi, Melolo in Sumba, and Leang Buidane in the Talaud Islands. 15 These are all Early Metal Age, dating after 500 bce , and some of the Anyer and Melolo crania are stated to have continuing Australo‐Pap lle de l'archipel indonésien. Son travail typologique s'est effectué sur la base du matériel des grottes situées principalement à l'Ouest du pays comme : Leang Panameanreanga, Leang Saripa, Leang Uleleba, Leang Balisao, Leang Cadang, Panganreang Tudea, Leang Pattae, Leang Tomatua Kacicang, Leang Cakondo, etc. (van Heekereen, 1972) (fig. 3). Près d'une vingtaine de sites répertoriés ont permis, par des ramassages de surface, de constituer la pr | Keywords: Burial site;;;;
drive-9dd3d4cbf56d;Leang Cakondo;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: adds cultural considerations to the natural science foundations (Davis 1987). In the South Sulawesi context, Sarasin and Sarasin (1905) reported on the fauna they had excavated from the Leang Ululeba, Leang Balisao and Leang Cakondo sites, and Hooijer (1950) reported on the faunal assemblages excavated by Dutch colonial archaeologists from the sites of Bola Batu, Panganreang T udea, Batu Ejjaya and Leang T omatoa Kacicang. The identified taxa from AN CULTURAL HISTORY 73 Table i. Summary of Contents from Toalean Rockshelters GEO- METAL, METRIC OTHER GLAZED BACKED MICRO- MAROS STONE BONE POT POTTERY, BLADES LITHS POINTS POINTS POINTS SHERDS GLASS Walanae headwaters Leang Cakondo - - ? x x x x - Leang Ulebaba - - ? x - - Leang Balisao - - - - - x x Tomatoa Kacicang - - ? x x x x x South coast Leang Ara x x x x x x x Panganreang Tudea x x x x x x- x Batu Ejaya 1 ? x ?xxx xx x Batu Ejaya 2 - | Keywords: Excavated site;;;;
drive-87b2c18e52a5;Leang I;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.1017/S0003598X00069015 | https://doi.org/10.1017/s0003598x0008978x;"""Description: of cave x I 20 '- '^-C'AI-^-O . <T . I . I . I . .1 rj'j^-y^i r i i i i i rf i i ' i i i < h i < i— ,■ i i r-T T;'!'!;;'!'!';'!'!'!'i'!|!'.';'i';i>;ilt>lT!'!'i'._A 3 1 S 5|4 1 3 I 2 Fig. 3. East-west section through Ulu Leang I, along A-A1 in figure 2. A I B C 0 EF G HIIJKLMN fluwstont $=^ morshy ground """"^1 ft rice tr>8 stump Jr r6C6rt prtt 5m UUU LEANG I 1973 Season A' HIM Fig. 2. Plan of Ulu Leang I showing the location bf excavated trenches, and recent surface disturbances. | Keywords: Rockshelter""";;;;
drive-53ef52404da7;Leang Jin;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: prehistoric cave sites in Maros -Pangkep, and 106 of them contains rock art in it (Mulyadi, 2016: 48). This research will focus on six prehistoric cave sites: Leang Ulu Tedong, Leang Ala Masigi, Leang Pamelakang Tedong, Leang Jin, Leang Kassi, Leang Kajuara. The second stage is data description and analysis, in which the data collected in the previous stage are brought together and then the correlation between them is analyzed. Based on the res AND DISCUSSION Painting Description on Site As referred to above, the object of this research is rock art motifs in Leang Kajuara, Leang Kassi, Leang Ulu Tedong, Leang Alla Masigi, Leang Pamelakang Tedong in Pangkep and Leang Jin in Maros Regency. This motif describes a creature that has the legs and posture of a human body but has a head that resembles an animal This depiction in the form of a half-animal creature is the third stage of ASC and | Keywords: Rock art site;;Leang Jing;0.95;near-match
drive-04f2598ef248;Leang Karampuang;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: tween 73.4–32 ka (131). More recently, however, a novel laser-ablation U-series imaging approach has re-dated a hunting scene from Leang Bulu’ Sipong 4 to a minimum age of 50.2 +/-2.2 ka, and dated narrative cave art at Leang Karampuang, including anthropomorphic figures and animals, to a minimum age of 53.5 +/- 2.3 ka, making it currently the oldest known evidence for representational art and visual storytelling globally (132). The bone assemblage fro ater case of Borobudur reliefs, where mythical scenes are interspersed with Austronesian style houses which points to the local environment. 3New study by Oktaviana et al (2024) even dates a narrative composition in the Leang Karampuang cave of Maros- Pangkep to be painted at least 51200 years ago. 4The term is almost certainly a modern appellation. Initially, the term nekara referred to variants of Arabic ﻧﻘﺎره naqqāra (a kind of single t | Keywords: Cave;;;;
drive-3006c386b315;Leang Karassa;Sulawesi;;;;;;No;Not documented;Not specified;-11700;1950;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: n sequences represented and to identify the manufacturing technology employed at each site. 2 MATERIALS The studied lithics come from two excavated rockshelters and one open- air site (see Fig. 1). The two rockshelters, Leang Karassa and Leang Bu­ rung 1, were excavated in 1969 by the 'Australian-Indonesian Archaeo­ logical Expedition to South Sulawesi' (Mulvaney & Soejono 1970). The third assemblage, from Pammangkulang Batua, was collected in 1987 THE HOLOCENE PREHISTORY OF SOUTH SULAWESI 137 2.3. Leang Karassa The sequence at Leang Karassa, on the Patanuang Asue River in the Maros karsts (see Fig. 1), can also be loosely related to the Leang-Leang sequence. Broadly, two phases are evident, a ceramic phase excavated by Campbel | Keywords: Excavated site;;Leang Karrasa;0.92;near-match
drive-8b6c8c5cd8a1;Leang Karassak;Sulawesi;;;;;;No;Excavated;Not specified;-11700;1950;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: 160 APPENDIX A NOTE ON THE ARTEFACTS EXCAVATED FROM LEANG KARRASSAK IN 1969 A test excavation of 1 m square was made at Leang Karassak by C.C. Macknight during the 1969 Australian- Indonesian Expedition to Sulawesi. Leang Karassak is a lime­ stone rock-shelter beside the Camba road in the Patunuang Asue valley about 20 km from Maros (fig.1.2). It was e two shelters facing each other across the Patanuang Asue River, which drains the limestone karsts behind the Maros coastal plain. Although only his description of one of these shelters, Leang Saripa, is at all complete, Leang Karassak was test-pitted again in 1969 during the Australian-Indonesian Archaeological Expedition to South Sulawesi. Leang Saripa proved to be a prolific Toalean site. There was a large number of projectile points, approximately | Keywords: Excavated site;;;;
drive-7ef0f05ec890;Leang Lambatorang;Sulawesi;;;;;;No;Not documented;Not specified;;;Archaeological Sites;Workshop / Production / Smelting / Furnace / Slag;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: s model was developed and then tested by applying it to the 212 retouched points recovered from excavations at Leang Bulu’ Sipong 1 (n = 146), Leang Pajae (n = 47), and Leang Rakkoe (n = 9), and surface collections from Leang Lambatorang (n = 7), Leang Lampoa (n = 1), and Tallasa (n = 1) (Fig 14). Of these, around half were broken (n = 108, 51%), often during production, from heat damage or from trampling. Notable pieces among these include one classic Lambatorang 2 Leang Lambatorang 2 secara administratif berada di Kelurahan Leang-Leang, Kecamatan Bantimurung, Kabupaten Maros, pada posisi astronomis 4°58’19.79” LS dan 119°40’3.46” BT berada di ketinggian 30 mdpl. Leang Lambatorang 2 menghadap ke se | Keywords: Excavated site;;Leang Lambattorang;0.97;near-match
drive-5d41675b9254;Leang Lampoa;Sulawesi;;;;;;No;Excavated;Not specified;-4000;-350;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: THE STONE AGE OF INDONESlA 87 Fig. 16. Distribution of the Toalean sites in Sth. West Celebes. 1. Leang Tjakondo 1 11. Leang Burung 2. Leang Tjakondo II 12. Leang PattaE 3. Leang Ulelebá 13. Leang Lampoa 4. Leang Balisao 14. Mandai 5. Leang Tomatua Katjitjang 15. Leang Panameanreanga 6. Leang Sebang 16. Batu Edjaya 7. Leang Ara 17. Panganreang Tudea 8. Leang DjariE 18. Bola Batu 9. Leang Saripa 19. Panisi Ta'buttu 10. L MESOLITHIC OR SUB-NEOLITHIC STAGE 107 Fig. 23. Distribution of the Toalean sites in Southwest Celebes. 1. Leang Chakondo I 11. Leang Burung 2. Leang Chakondo 11 12. Leang PattaE 3. Leang Uleleba 13. Leang Lampoa 4. Leang Balisao 14. Mandai 5. Leang Tomatua Katjitjang 15. Leang Panameanreanga 6. Leang Sebang 16. Batu Edjaya 7. Leang Ara 17. Panganreang Tudea 8. Leang DjariE 18. Bola Batu 9. Leang Saripa 19. Panisi Ta'batu 10. Le | Keywords: Excavated site;;Leang Lompoa;0.92;near-match
drive-02a9a76775e0;Leang Leang;Sulawesi;;;;;;No;Not documented;Not specified;-2580000;-11700;Archaeological Sites;Settlement / Habitation / Permukiman / Kampung;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;Description: nous allons tenter d'en présenter les principaux jalons. Le Pleistocene supérieur final (30 000-10 000 ans B.P.) La grotte de Leang Burung 2 (fig. 1), située dans la vallée de Maros au Nord de Ujung Pandang (district de Leang Leang) à Sulawesi sud-ouest, est pour l'heure le seul site attestant de traces d'occupations humaines pour la période du Pleistocene supérieur final dans l'archipel. Il demeure pour cette époque le site le plus fiable d'un po 116 of Pasar Pakalu (where an unsealed road leaves the Maros to Camba road, crossing the Maros canal towards Kampung Leang Leang) and about 500 m. to the east of that road from which they are visible. The caves occur within the massive limestone formations (Plate 1) of Eocene-Miocene age, which skirt the western edge of the Western Divide mountai | Keywords: Cave;;;;
drive-b1db152fe993;Leang Mande’et;Sulawesi;;;;;;No;Not documented;Not specified;-2580000;1950;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;"""Description: caled to each other based on their average recorded diameters. 218 Figure 14.1: Location of the Sangihe-Talaud Archipelago, the major Talaud Islands, and the sites discussed in the text. 225 Figure 14.2: Stratigraphy of Leang Mande’et showing the location of the two dates recovered (black squares). Layers are indicated by numbers on the section; spits are indicated by horizontal lines within the sections and numbers listed between the south and east Figure 14.1: Location of the Sangihe-Talaud Archipelago, the major Talaud Islands, and the sites discussed in the text. Source: Maps prepared by Julien Louys. Methods Archaeological excavation The Mande’et rockshelter (Leang Mande’et; LMD) is situated on the western side of Karakelang Island, the main island of the Talaud group, about a 45-minute walk upslope of Pampalu village (4°04’32”N 126°42’23”E). It is a fairly large overhang with a 12 | Keywords: Excavated site""";;;;
drive-4f1331aa8227;Leang Paja;Sulawesi;;;;;;No;Not documented;Not specified;-11700;1950;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;https://doi.org/10.3406/arch.1976.1271 | https://doi.org/10.1016/j.jasrep.2023.103871 | https://doi.org/10.1016/j.jasrep.2023.103871;"""Description: 130 DAVID BULBECK Figure 1. South Sulawesi (dark area in inset) showing sites and places mentioned in the text. Site complexes: LLG: Leang-Leang (Ulu Leang, Leang Burung, Leang Pattae, Leang Paja, Leang Pette Kere); PNA: Patanuang Asue (Leang Karassa, Leang Saripa, Leang Jarie); PTB: Panganreang Tudea, Batu Ejaya, Leang Batu Tuda, Campagaloe; LMN: Lamoncong (Leang Cakondo, Leang Balisao, Leang Ululeba, Leang Tom THE HOLOCENE PREHISTORY OF SOUTH SULAWESI 141 Pette Kere (Flavel 1997), and the intricate dentate sherds from the site known as 'Maros 9' (Clune 1996). The most striking mortuary pottery, however, would be the Leang Paja bowls with their stamped, punctate and incised 'Lapitoid' geometric motifs arranged in horizontal bands near the mouth (Flavel 1997). The lack of metals in the Leang Paja surface collection, plus its bifacially flaked b | Keywords: Burial site""";;Leang Pajae;0.95;near-match
drive-ba5ca7c55a2c;Leang Panninge;Sulawesi;;;;;;No;Not documented;Not specified;-2580000;1950;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;https://doi.org/10.22459/TA48.11.2018;"""Description: Extended Data Fig. 1 | Toalean artefact types and excavations at Leang Panninge. a, b, Typical middle-to-late Holocene artefact types from Toalean assemblages in South Sulawesi; pressure-flaked stone ‘Maros points’ (both artefacts are from Leang Pajae, Maros) ( a) and backed microliths (top: Leang Nature | Vol 596 | 26 August 2021 | 545 Island Southeast Asia Southeast Asia East Asia Near Oceania South Asia Ancient individuals Papuan Australian Nasioi Leang Panninge Onge Tianyuan Jomon Devil’s Gate Cave Lapita Ancient Indonesia Kankanaey Qiang Mamanwa Lebbo Laos Hòabìnhian Malaysia Hòabìnhian Bianbian Qihe Yumin BoshanXiaogao Xiaojingshan Liangdao Suogang Xitoucun Tanshishan PC2 (6 | Keywords: Burial site""";;;;
